,tweet_id,airline_sentiment,name,text,tweet_coord,tweet_created,tweet_location,user_timezone
11972,5.7028e+17,negative,TheVirtualJosh,"@AmericanAir flight 1181 out of Vegas to DFW. Cancelled Flightled Sunday and Monday, no whammie today!",,24/02/15 9:52,,
11973,5.7028e+17,positive,sundialtours,"@AmericanAir ""Airport snow removal method #22...""
Keep up the good work folks, this is where Cessna's become 747's! http://t.co/oUmC1LrXDN",,24/02/15 9:50,"Astoria, OR",Tijuana
11974,5.70279e+17,neutral,jjqb1,@AmericanAir These birds could fly to South America for example #Argentina,,24/02/15 9:49,,Buenos Aires
11975,5.70279e+17,negative,SusieBarre,@AmericanAir my flight 386 from Jacksonville fl to Dallas is showing Cancelled Flightled. What is going on?  Am I rebooked on another flight?,,24/02/15 9:48,,
11976,5.70279e+17,positive,kdtate,"@AmericanAir great, thanks!",,24/02/15 9:48,,
11977,5.70279e+17,positive,hooton,@AmericanAir awesome. Thanks!,,24/02/15 9:48,"Little Rock, AR",Central Time (US & Canada)
11978,5.70279e+17,negative,SusieBarre,@AmericanAir my flight 386 to Dallas from Jacksonville fl has been Cancelled Flightled. No one has notified me. What's going on?,,24/02/15 9:47,,
11979,5.70279e+17,negative,DBlock_Official,@AmericanAir extremely upset that your baggage handlers decide to go in my luggage and take my belongings,,24/02/15 9:47,Posted,Central Time (US & Canada)
11980,5.70279e+17,negative,JesicaLSantos,"@AmericanAir flight 65 delayed over 4 hours on 2/22, had no GF meals despite my early request, attendant seat fell on my leg #badservice",,24/02/15 9:46,NY (Globetrotter.ExBonaerense),
11981,5.70276e+17,negative,StefanNiemczyk,"@AmericanAir but, what I can always rely on when I fly USAir or American is that employees will be rude and unhappy.",,24/02/15 9:37,,Arizona
11982,5.70276e+17,negative,jkordyback,@AmericanAir robocalls me with another Cancelled Flightation. And then when I don’t accept the change it won’t let me connect to an agent. Just wow.,,24/02/15 9:37,"North Saanich, BC",Pacific Time (US & Canada)
11983,5.70276e+17,negative,gu_runyu,"@AmericanAir said that AA does not provide in-flight wifi on the routes to China based on some federal laws, but United does, why is that?",,24/02/15 9:37,,
11984,5.70276e+17,negative,mwecker,"@AmericanAir Right. But more than two hours Late Flight, and it seems due to poor communication, which sounded like it was annoying on-plane staff",,24/02/15 9:36,"Washington, DC",Eastern Time (US & Canada)
11985,5.70276e+17,negative,StefanNiemczyk,@AmericanAir I'm not sure what happened to my USAirways status when the merger took place.,,24/02/15 9:36,,Arizona
11986,5.70276e+17,negative,mpresdenver,@AmericanAir can u help rebook passenger via Twitter/DM.  Been on hold for 1.5 hours. Thanks!,,24/02/15 9:35,"Denver, Colorado",Mountain Time (US & Canada)
11987,5.70276e+17,neutral,StefanNiemczyk,"@AmericanAir I'd like to apologize to the gate agent for flight AA76, I was not aware that zone 1 was after the nine other precious gems.",,24/02/15 9:35,,Arizona
11988,5.70276e+17,neutral,RobertDwyer,@AmericanAir my key point of confusion is whether I can make this change even though the initial Flight Booking Problems was on US Airways metal?,,24/02/15 9:34,"Wellesley, MA",Eastern Time (US & Canada)
11989,5.70276e+17,neutral,RobertDwyer,@AmericanAir origin/destination/dates are the same. Going from US Airways connecting flight to AA direct flight. Award is saver level.,,24/02/15 9:34,"Wellesley, MA",Eastern Time (US & Canada)
11990,5.70275e+17,neutral,gu_runyu,@AmericanAir When will the old 777-200 fly ORD-PVG get upgraded?,,24/02/15 9:33,,
11991,5.70275e+17,neutral,ItsMeLockett,@AmericanAir I know. Just a little cold weather humor. :),,24/02/15 9:33,USA,Central Time (US & Canada)
11992,5.70275e+17,positive,susqhb,@AmericanAir None of the #LAX flights into #DFW have been Cancelled Flightled. Those landing before and after ours are fine. Completely arbitrary.,,24/02/15 9:33,Dallas via NYC via the OC,Central Time (US & Canada)
11993,5.70275e+17,negative,RobertDwyer,@AmericanAir that doesn't really answer my question. Maybe if I provide more details you can give me clarification...,,24/02/15 9:33,"Wellesley, MA",Eastern Time (US & Canada)
11994,5.70275e+17,negative,paintbranch1398,@AmericanAir this delayed bag was for my friend Lisa Pafe. She got her bag after 3 days in Costa Rica. Issue no updates on your system.,,24/02/15 9:32,,
11995,5.70274e+17,neutral,treeguy81,@AmericanAir thanks!,,24/02/15 9:28,Raleigh NC,Quito
11996,5.70274e+17,positive,GoldensPleasure,@AmericanAir Aww Thanks AA..DFW was on GMA up here this AM..so i understand ..Btw A.A is my Airline when im able to trv..Love you guys.:),,24/02/15 9:27,East Coast     CT.,Central Time (US & Canada)
11997,5.70274e+17,positive,Mtts28,@AmericanAir These are some awesome photos. Thanks for sharing! 😁,,24/02/15 9:27,Virginia,Eastern Time (US & Canada)
11998,5.70273e+17,positive,ESPartee,"@americanair new plane, #gogo, easy power for laptop, iPhone, just missing a good boat-style swivel cup holder for my #dietcoke #happyflier","[0.0, 0.0]",24/02/15 9:23,"alexandria, va",Eastern Time (US & Canada)
11999,5.70272e+17,negative,cmrqt,@AmericanAir how about some rampers at gate b40 dfw?   Waiting to be marshaled in,,24/02/15 9:21,Everywhere,Central Time (US & Canada)
12000,5.70272e+17,negative,mmanny,@AmericanAir You Cancelled Flight my flight and there’s no way to rebook on the website or app? I have to wait 35 minutes on hold? #fail cc @Delta,,24/02/15 9:20,NYC,Eastern Time (US & Canada)
12001,5.70272e+17,neutral,pokecrastinator,@AmericanAir I thought all those planes were retired? #MD80,,24/02/15 9:20,United States,Mountain Time (US & Canada)
12002,5.70272e+17,positive,superyan,Just got off the phone @AmericanAir customer service. Only 8 minutes to get my issue resoled. You guys are awesome.,,24/02/15 9:19,,
12003,5.70272e+17,positive,MeeestarCoke,@AmericanAir thanks for the info Is there a number I can call to speak to a person? It's going to take an hour to type it out,,24/02/15 9:19,BK,
12004,5.70272e+17,neutral,pilot991,"@AmericanAir we are off to Kax premium.  Hoping this flight is better food, TV now I know how to work it and service. Tnx",,24/02/15 9:18,new england,Central Time (US & Canada)
12005,5.70271e+17,positive,PappasitosTXMEX,@AmericanAir @beantownmatty Sounds like a date!,,24/02/15 9:18,,Central Time (US & Canada)
12006,5.70271e+17,negative,BartonDVM,@AmericanAir I'm frustrated by all of the @USAirways attitude toward #ExecPlat members. #thenewamerican,,24/02/15 9:17,Arkansas,Central Time (US & Canada)
12007,5.70271e+17,negative,andrearamy,@AmericanAir another day another grievance with this airline. No customer service,,24/02/15 9:15,LBK,
12008,5.70271e+17,negative,BartonDVM,"@AmericanAir You've misunderstood. @USAirways WOULD NOT do a same day flight change for me. The gate agent said, ""NO.""",,24/02/15 9:15,Arkansas,Central Time (US & Canada)
12009,5.70271e+17,neutral,krisdelcampo,@AmericanAir Flight 35. I'm on my way.,,24/02/15 9:14,"Las Vegas, NV",Eastern Time (US & Canada)
12010,5.7027e+17,negative,corinnec,@AmericanAir car accident on my way to the airport. Missed flight from rno to dca. Trying to resched but your line has 2 hr wait,,24/02/15 9:14,"Washington, DC",Alaska
12011,5.7027e+17,neutral,beckyw618,@AmericanAir Thanks so much!,,24/02/15 9:14,,
12012,5.7027e+17,positive,marypoppings,"“@AmericanAir: We hope you enjoy the #WinterWeather and brought your warm coat and gloves, Maria!” Yup! New beanie http://t.co/AnEqXZR4bp",,24/02/15 9:12,New York/Nicaragua/Miami Beach,Eastern Time (US & Canada)
12013,5.7027e+17,negative,rqualls,@AmericanAir @lpalumbo what weather sun is out,,24/02/15 9:11,,
12014,5.7027e+17,negative,rqualls,@AmericanAir so you fail again flight to rdu sitting waiting on flight attendants. your logistics are not good,,24/02/15 9:10,,
12015,5.70269e+17,negative,nataliewsj,@AmericanAir any idea on what the wait time is for refunds from @USAirways? I was told a few days over the phone - but it's well past that.,,24/02/15 9:09,"Washington, DC",Pacific Time (US & Canada)
12016,5.70269e+17,positive,SuperGlueMom,@AmericanAir I was happy to purchase the upgrade. If only it was avail on my next flight.,,24/02/15 9:07,Southern Suburbia,Eastern Time (US & Canada)
12017,5.70269e+17,negative,weezerandburnie,@AmericanAir It is now going to be reported to the police due to the sexual assult sad that you didn't care,,24/02/15 9:06,Belle MO,
12018,5.70268e+17,negative,farfalla818,@AmericanAir 4th flight rebooked to is NOT Cancelled Flighted! Woo-hoo. Going to make it to @LaGuardiaAir,,24/02/15 9:06,"Plano, Texas",
12019,5.70268e+17,neutral,hooton,@AmericanAir my flight to DFW from LIT on my way to PDX tomorrow was Cancelled Flighted. Can you help me?,,24/02/15 9:05,"Little Rock, AR",Central Time (US & Canada)
12020,5.70268e+17,negative,Flora_Lola_NYC,@AmericanAir The issue is the lack of consideration of an announcement made so Late Flight when the gate agent had been there for over an hour.,,24/02/15 9:03,,Eastern Time (US & Canada)
12021,5.70268e+17,negative,susqhb,@AmericanAir I understand. But why is this the only flight of the day not going out? Twice?! I'm now out of extra meds and diapers for baby.,,24/02/15 9:02,Dallas via NYC via the OC,Central Time (US & Canada)
12022,5.70268e+17,neutral,pbpinftworth,@americanair I sure do. I'm running version 3.10.0,,24/02/15 9:02,"DFW, TX",Central Time (US & Canada)
12023,5.70268e+17,negative,alinaxkristin,@AmericanAir you could train your flight attendants to have some manners and decency,,24/02/15 9:02,Miami ,Quito
12024,5.70265e+17,positive,Runts54,@AmericanAir @dfwairport you 2 together are the best part of flying!,,24/02/15 8:52,"Euless, Texas",
12025,5.7014e+17,negative,Pride_MMA,@AmericanAir over the last year 50% of my flights have been delayed or Cancelled Flightled.  I'm done with you.,,24/02/15 0:34,"Edmond, Oklahoma",Central Time (US & Canada)
12026,5.69944e+17,negative,AyDiosMio,@AmericanAir FYI...call stilling getting dropped.  After an hour of continuous dialing. Attempted to Cancelled Flight online but not able to. HELP!!!,"[34.0213466, -118.45229268]",23/02/15 11:38,,Pacific Time (US & Canada)
12027,5.69843e+17,negative,flemmingerin,@AmericanAir how can I get you guys to respond to my tweets and DM??? Really sad feeling to be ignored.,,23/02/15 4:54,San Diego,
12028,5.69699e+17,negative,JanssenMA,@AmericanAir @SouljaCoy what is AA going to do to fix their utterly embarrassing customer service? You won't even answer the dang phone!,,22/02/15 19:25,,
12029,5.6968e+17,negative,LBernieMeyer,@AmericanAir  800 number will not even let you wait for next customer rep. Very frustrating. Can't talk to humans.,,22/02/15 18:08,,
12030,5.69623e+17,negative,SchrierCar,@AmericanAir I want to speak to a human being! !!  This is not an obscene request!,,22/02/15 14:19,,
12031,5.69622e+17,negative,salitron78,@AmericanAir no response to DM or email yet.  customer service?,,22/02/15 14:16,on @TheJR,Seoul
12032,5.69601e+17,negative,stevereasnors,@AmericanAir should reconsider #usairways acquisition. Flight 1843 AA gold flyers insulted by attendant for hanging jacket!,,22/02/15 12:55,Los Angeles,Pacific Time (US & Canada)
12033,5.696e+17,positive,douglaskgordon,@AmericanAir Thank you.....you do the same!!,,22/02/15 12:50,"Caribbean, New York and Miami.",Indiana (East)
12034,5.69047e+17,negative,ohmal,@AmericanAir you need to work harder on the disconnect between your intention and the reality your passengers face,,21/02/15 0:14,,London
12035,5.68825e+17,negative,KaiserSnowse,"@AmericanAir - how long does it take to get credit to my AA account? Traveled in Jan &amp; only one leg reported. Asked for credit, no response.",,20/02/15 9:28,,Central Time (US & Canada)
12036,5.68552e+17,positive,byunsamuel,@AmericanAir Hopefully you ll see bad ones as opportunity to get better and not dwell in it... and the good ones as encouragement words!,,19/02/15 15:25,"Sunnyside, NY",Eastern Time (US & Canada)
12037,5.68265e+17,negative,beaubertke,"@AmericanAir Okay, I think 1565 has waited long enough for a gate at DFW...",,18/02/15 20:25,Texas,Central Time (US & Canada)
12038,5.70294e+17,negative,DetroitRonin,@DeltaAssist now at 57 minutes waiting on Silver Elite line for someone to pick up! Help!,,24/02/15 10:49,Thataway,Eastern Time (US & Canada)
12039,5.68758e+17,negative,ConnieBowman4,@DeltaAssist what I have to say is more than 140 characters! Plus you don't follow me,,20/02/15 5:02,,
12040,5.70308e+17,negative,SweeLoTmac,@AmericanAir why would I even consider continuing your point program when I received no perks or continued bad customer service? #senseless,,24/02/15 11:44,,Quito
12041,5.70308e+17,neutral,LancasterPattie,@AmericanAir we've already made other arrangements ourselves.,,24/02/15 11:43,,
12042,5.70308e+17,negative,ELLLORRAC,@AmericanAir thanks for getting back to me. But I will find other airlines in the future.,,24/02/15 11:43,,Central Time (US & Canada)
12043,5.70308e+17,negative,SweeLoTmac,@AmericanAir why would I pay $200 to reactivate my points that are only useful for certain flights that aren't even worth $200?,,24/02/15 11:43,,Quito
12044,5.70307e+17,negative,LauraMolito,"@AmericanAir stranded for 24 hours in MIA, Patrick casimir has been the ONLY AA staff to apologize for the great inconvenience #unreal",,24/02/15 11:41,"New York, NY",Atlantic Time (Canada)
12045,5.70307e+17,negative,barbararwill,"@AmericanAir no thanks.  As I said, being denied miles that expired one week ago was the last drop for me; plan to avoid AA as possible.",,24/02/15 11:40,Mexico City,
12046,5.70307e+17,negative,Bossman1908,"@AmericanAir sorry so Late Flight, responded to your DM.",,24/02/15 11:40,Liverpool,
12047,5.70307e+17,negative,bharris77,"@AmericanAir Believe me, I understand. Flight #2955. Was originally booked for Sunday. Flight was Cancelled Flighted and rescheduled for today.",,24/02/15 11:40,"Frisco, Texas",Central Time (US & Canada)
12048,5.70307e+17,negative,TheTPVshow,"@AmericanAir aa employees were rude and unwilling to help. 10,000 miles is a rotten cherry on top of a dog shit Sunday. #nocareforcustomers",,24/02/15 11:38,MN,Central Time (US & Canada)
12049,5.70307e+17,negative,banderson_1978,@AmericanAir Mold on my flight?!? US3825 #filthyplane #hopeidonotgetsick http://t.co/zIK2UoXGnW,"[35.22643463, -80.93879965]",24/02/15 11:38,"Albany, NY",
12050,5.70307e+17,neutral,gjeaviation,@AmericanAir 767 seconds from touchdown at Madrid airport in April 2013 #AvGeek http://t.co/1yWXRfn0Gr,,24/02/15 11:37,"Worcester, UK",London
12051,5.70307e+17,negative,TheTPVshow,"@AmericanAir I slept in the miami airport due to mechanical issues and was given 10,000 bonus miles to try and make it right. #slapintheface",,24/02/15 11:37,MN,Central Time (US & Canada)
12052,5.70306e+17,neutral,sammy575,"@AmericanAir is the new 9:45 time confirmed or it may get Cancelled Flightled? Traveling with kids, need to be certain. Thx",,24/02/15 11:37,New York,Eastern Time (US & Canada)
12053,5.70306e+17,negative,HollyKinnamon,@AmericanAir 1hr 46 min. Cost of flight change $788. Was $188 2hrs ago b/f drop call. Cancelled Flighted flight. Asked 4 refund.,,24/02/15 11:36,"Washington, DC",Quito
12054,5.70306e+17,negative,CathiKingWarren,@AmericanAir it's not just frustrating--it was PAID for! how do we get a refund?,,24/02/15 11:36,"San Antonio, Republic of Texas",
12055,5.70305e+17,neutral,penyu1818,"@AmericanAir DM the locator code, thanks.",,24/02/15 11:32,,
12056,5.70305e+17,positive,jamucsb,@AmericanAir thank you!,,24/02/15 11:32,"Los Angeles, CA",Pacific Time (US & Canada)
12057,5.70305e+17,negative,TheOnlyJasonS,"@AmericanAir I sure hope you all can fix @USAirways. Good luck, their service sucks. #nexttimeiwillflysouthwest",,24/02/15 11:32,,
12058,5.70305e+17,negative,drhavoc,@americanair thanks for no fresh food on my cross country flight and for making my connection so close No time to eat. TPA-DFW-LAX,,24/02/15 11:31,Tampa Bay,Eastern Time (US & Canada)
12059,5.70305e+17,neutral,Chandrafaythe,"@AmericanAir my flight got Cancelled Flightled from GRK to DFW, then to LEX for tomorrow and I need it rebooked.",,24/02/15 11:31,,Quito
12060,5.70305e+17,neutral,AesaGaming,@AmericanAir Do you have any sort of live chat feature? We're in the UK right now and that call would cost us alot. :(,,24/02/15 11:29,,
12061,5.70305e+17,negative,ImBillNichols,@AmericanAir your planes made me miss 2 connections in 2 days. Thanks for nothing,,24/02/15 11:29,,Quito
12062,5.70304e+17,negative,coquichick,@AmericanAir I purchased Main Cabin XT for f-1571AUS. Flight was Cancelled Flightled and I was rescheduled on 1600 with regular seats. Credit?,,24/02/15 11:26,Puerto Rico,Atlantic Time (Canada)
12063,5.70303e+17,neutral,trentgillaspie,.@AmericanAir just disappointed with the Flight Booking Problems process and add’l fees to sit together on a more crowded flight. Not impressed so far :-/.,,24/02/15 11:24,"Austin, but often Denver",Mountain Time (US & Canada)
12064,5.70302e+17,positive,JohnMHaaland,@AmericanAir thanks,,24/02/15 11:20,New York Tri-State,Eastern Time (US & Canada)
12065,5.70302e+17,negative,PBSamson,@AmericanAir thx for responding. I cant watch 2 mins of this film w/out it cutting in and out 4 prolonged prds of time. beyond frustrating,,24/02/15 11:19,"Los Angeles, CA",Pacific Time (US & Canada)
12066,5.70302e+17,neutral,FinEdChat,@AmericanAir I did,,24/02/15 11:19,"Cincinnati, Ohio",Atlantic Time (Canada)
12067,5.70301e+17,negative,skgiffard,.@AmericanAir can you connect me to a person without having to wait 2+ hours on hold? I still haven't been able to resolve the problem.,,24/02/15 11:17,"Boston, MA",Eastern Time (US & Canada)
12068,5.70301e+17,negative,JoBarredaV,@AmericanAir r u serious?? 304min #delay with #AmericanAirlines #AA2444 #ohio - #dallas missed my connecting flight http://t.co/DNMsblzumr,,24/02/15 11:17,Mexico City,Central Time (US & Canada)
12069,5.70301e+17,negative,LancasterPattie,"@AmericanAir You are jumping the gun and Cancelled Flighting flights that could've made it before the snow. Now, more Cancelled Flightlations. It's ridiculous.",,24/02/15 11:15,,
12070,5.703e+17,neutral,dcathomedad,@AmericanAir I might look into that. My wife travels much more than I do. Could we both use the membership?,,24/02/15 11:12,DC to STL ,
12071,5.703e+17,positive,pokecrastinator,"@AmericanAir Thank you, you too!",,24/02/15 11:12,United States,Mountain Time (US & Canada)
12072,5.703e+17,neutral,Qwhocooks,@AmericanAir What happens when you combine Top Chef &amp; the beauty of San Miguel de Allende. My Late Flightst food blog.  http://t.co/7t1rDRCRe6,,24/02/15 11:12,Chicago,Eastern Time (US & Canada)
12073,5.703e+17,positive,COVRTER,"@AmericanAir Great, thanks. Followed.","[37.78618135, -122.45742542]",24/02/15 11:10,"SF, CA",Central Time (US & Canada)
12074,5.70299e+17,positive,Mtts28,@AmericanAir This is exactly why ill be flying AA from @Dulles_Airport to Dallas! Only airline I trust!,,24/02/15 11:08,Virginia,Eastern Time (US & Canada)
12075,5.70299e+17,negative,law_econ,@AmericanAir This doesn't address my issue. I am on hold for 30 min to speak with an agent.,,24/02/15 11:06,"Newport Beach, CA",Central Time (US & Canada)
12076,5.70299e+17,positive,SusieBarre,@AmericanAir got another flight. Thanks you,,24/02/15 11:06,,
12077,5.70299e+17,neutral,chrissieward71,@AmericanAir u r horrible.went online to Cancelled Flight flight-no button-4that.Called CS &amp;wait time 40 mins&amp;put in my #.800#called&amp;it hungupNOHELP,,24/02/15 11:06,oklahoma,
12078,5.70299e+17,negative,denismishin,"@AmericanAir submitted a case to AA customer relations two weeks ago, no word ever since! whats the point of even having CR?",,24/02/15 11:06,"Bellevue, WA",Eastern Time (US & Canada)
12079,5.70298e+17,negative,djjohnpayne,"@AmericanAir if by near the gate you mean sitting on the plane for almost 2 hours, then yeah.","[0.0, 0.0]",24/02/15 11:05,"Las Vegas, NV",Pacific Time (US & Canada)
12080,5.70298e+17,neutral,ThisIsKari,@AmericanAir I don't think you should help him at all based on his behavior. The voucher and cot seem like enough lol 😃,,24/02/15 11:04,"Dallas, TX",Central Time (US & Canada)
12081,5.70298e+17,negative,ELLLORRAC,@AmericanAir still waiting for a flight... I should get my money back,,24/02/15 11:04,,Central Time (US & Canada)
12082,5.70298e+17,negative,jkordyback,@AmericanAir I Cancelled Flighted my flight. I really don’t need this much trouble.,,24/02/15 11:01,"North Saanich, BC",Pacific Time (US & Canada)
12083,5.70297e+17,negative,Andrew_Wasila,"“@AmericanAir: @Andrew_Wasila We're sorry you were uncomfortable, Andrew. What can we do for you?” SMA",,24/02/15 11:01,,Quito
12084,5.70297e+17,neutral,penyu1818,"@AmericanAir Hi, can you please ticket my award ticket? The status is ""On Request"" now. Thanks.",,24/02/15 11:01,,
12085,5.70297e+17,positive,rakugojon,@AmericanAir got back eventually! Was a rollercoaster. Once I got to the airport &amp; got to speak to someone things got fixed very quick.,,24/02/15 10:59,San Francisco,London
12086,5.70297e+17,negative,aaronmsantos,@AmericanAir that's 16+ extra hours of travel time. Missed vacation time and now you guys are messing with my professional life.,,24/02/15 10:59,"Brooklyn, NY and all over.",Quito
12087,5.70297e+17,negative,lilirr,"@AmericanAir Checked in on app since yesterday. Confirmed upgrade &amp; carry on, got to counter &amp; manager upgraded somebody else on my seat!",,24/02/15 10:59,,Mountain Time (US & Canada)
12088,5.70297e+17,neutral,AesaGaming,@AmericanAir Trying desperately to get my boyfriend booked on the same US Airways flight as myself for the same price. Can you help?,,24/02/15 10:58,,
12089,5.70297e+17,positive,TheVirtualJosh,"@AmericanAir yes yes yes,so glad to be headed home!",,24/02/15 10:57,,
12090,5.70296e+17,negative,ferraro__rocher,@AmericanAir don't worry. I'll be sending a letter with what I expect from you for compensation. I fly twice a week w/you guys...for now,,24/02/15 10:55,"Plano, TX",Mountain Time (US & Canada)
12091,5.70296e+17,positive,MeeestarCoke,@AmericanAir thanks!!,,24/02/15 10:55,BK,
12092,5.70296e+17,positive,THE_amandajean,@AmericanAir thanks keep me updated just hope I make either of my connections to Killeen Tx,,24/02/15 10:54,the one and only TEXAS!!!!,Mountain Time (US & Canada)
12093,5.70296e+17,negative,HollyKinnamon,@AmericanAir I have been on hold w/customer service line for 68 minutes.  This after I was on phone with an agent for 35 min b/f call droped,,24/02/15 10:53,"Washington, DC",Quito
12094,5.70295e+17,negative,barbararwill,@AmericanAir I tried to book a rwrd and was told I couldnt. Bought tix on USAir (now AA-no choice) didn't bother to + AAdv# with this svc...,,24/02/15 10:52,Mexico City,
12095,5.70293e+17,neutral,idk_but_youtube,@AmericanAir did you know that suicide is the second leading cause of death among teens 10-24?,,24/02/15 10:45,1/1 loner squad,Eastern Time (US & Canada)
12096,5.70293e+17,negative,alicizzle,@AmericanAir narrowly made standby...lots of snags this trip!,,24/02/15 10:42,MiniApple(s),
12097,5.70292e+17,neutral,pbpinftworth,@AmericanAir @pbpinftworth iPhone 6 64GB (not 6 plus),"[32.82813261, -97.25115941]",24/02/15 10:41,"DFW, TX",Central Time (US & Canada)
12098,5.70291e+17,negative,JesicaLSantos,"@AmericanAir i ordered it as i always do. But on a 9hour flight delayed for 4 hours, it was worse than ever before when you forgot my meal.",,24/02/15 10:37,NY (Globetrotter.ExBonaerense),
12099,5.70291e+17,positive,mpresdenver,@AmericanAir thanks so much!,,24/02/15 10:36,"Denver, Colorado",Mountain Time (US & Canada)
12100,5.70291e+17,neutral,saianel,"@AmericanAir @RobertDwyer AA doesnt charge any fees to change award tickets as long as the origin, destination &amp; award type remains the same",,24/02/15 10:33,Texas,Mountain Time (US & Canada)
12101,5.7029e+17,negative,SusieBarre,@AmericanAir I need a flight out tonight. Isn't there anything else?,,24/02/15 10:33,,
12102,5.7029e+17,positive,oobunillaoo,@AmericanAir thank you for the confirmation.,,24/02/15 10:33,usa::fr::uk,London
12103,5.7029e+17,negative,PBSamson,"@AmericanAir spent $8 for the choppiest feed of ""Whiplash"" ever. #americanairlinesfail #iwantmymoneyback",,24/02/15 10:32,"Los Angeles, CA",Pacific Time (US & Canada)
12104,5.7029e+17,neutral,waynebevan,@AmericanAir OK I will call them likely tmrw UK time to question the process getting the change charge reversed due to a bereavement,,24/02/15 10:31,,Alaska
12105,5.70289e+17,negative,brownsrock,@AmericanAir - Please find my bag!! In Singapore for three days already without my bag. Last known destination LAX Tag: 580815 Please help.,,24/02/15 10:28,"Bangkok, Thailand",Bangkok
12106,5.70289e+17,negative,jkordyback,@AmericanAir “Inconvenient” is such a convenient word.,,24/02/15 10:27,"North Saanich, BC",Pacific Time (US & Canada)
12107,5.70288e+17,negative,jacquelinewins6,"@AmericanAir
 Your response could have made all the difference. It could have made the situation better. NO TRUST...GET LOST like my bag.",,24/02/15 10:24,,
12108,5.70288e+17,negative,aaronmsantos,"@AmericanAir delayed on the way to Puerto Rico and delayed on the way back to New York, this is disgraceful",,24/02/15 10:24,"Brooklyn, NY and all over.",Quito
12109,5.70288e+17,negative,jacquelinewins6,"@AmericanAir That's ok...You may keep my $25 and lose my bag with no info, but you no longer have my trust. Bad way to handle this.",,24/02/15 10:22,,
12110,5.70288e+17,negative,THE_amandajean,@AmericanAir come on I just want to go home I can't miss another day of work #stuckinmemphis #texasisclosed,,24/02/15 10:22,the one and only TEXAS!!!!,Mountain Time (US & Canada)
12111,5.70287e+17,neutral,IoanGil,@AmericanAir Here is the photo ;) http://t.co/VMqUURZUpW,,24/02/15 10:20,,London
12112,5.70287e+17,negative,djjohnpayne,@AmericanAir you guys are killing me. http://t.co/22iPGeIcSm,"[0.0, 0.0]",24/02/15 10:19,"Las Vegas, NV",Pacific Time (US & Canada)
12113,5.70285e+17,positive,pokecrastinator,@AmericanAir Aww cool! It's nice to know they are still up above my head then. One of my faves.,,24/02/15 10:11,United States,Mountain Time (US & Canada)
12114,5.70285e+17,neutral,sammy575,@AmericanAir what's the status of flight 1357 out of sju?,,24/02/15 10:10,New York,Eastern Time (US & Canada)
12115,5.70284e+17,negative,mmanny,"@AmericanAir Would love to DM you, but my Twitter app says you're not following me and I can't.","[0.0, 0.0]",24/02/15 10:09,NYC,Eastern Time (US & Canada)
12116,5.70284e+17,negative,BartonDVM,"@AmericanAir Its not that I wasn't offered ""perks"" by @USAirways.  I ASKED and was told, ""NO."" #thenewamerican",,24/02/15 10:09,Arkansas,Central Time (US & Canada)
12117,5.70284e+17,negative,chagaga2013,@AmericanAir good care of their customers if anything happen to then take you @Delta  for getting me back to NYC !! Screw you @AmericanAir,"[40.69017276, -73.91646118]",24/02/15 10:08,new york city,Central Time (US & Canada)
12118,5.70284e+17,negative,chagaga2013,@AmericanAir cost me over 200 dollars because flight was Cancelled Flightled and couldn't even give me a food comp!! Fly @JetBlue @Delta they take,"[40.68994668, -73.91637642]",24/02/15 10:07,new york city,Central Time (US & Canada)
12119,5.70284e+17,negative,chagaga2013,@AmericanAir they will just say dumb things to beat around the bush ! If you're flight Cancelled Flightled be prepared for no compassion from them,"[40.69002464, -73.91638072]",24/02/15 10:06,new york city,Central Time (US & Canada)
12120,5.70283e+17,neutral,pbpinftworth,@americanair Yes to the iOS. I'm running iOS 8.1.3,,24/02/15 10:05,"DFW, TX",Central Time (US & Canada)
12121,5.70283e+17,negative,chagaga2013,@AmericanAir worst company ever please do not fly with them I repeat please do not fly !! They will not credit you if you're delayed,"[40.68996177, -73.91640136]",24/02/15 10:04,new york city,Central Time (US & Canada)
12122,5.70283e+17,negative,alicizzle,"@AmericanAir continues to win: I've never missed a flight before, but a nice little quiet gate change made it possible. Sheesh.",,24/02/15 10:02,MiniApple(s),
12123,5.70282e+17,positive,mrespinosa1971,@AmericanAir - keeping AA up in the Air! My crew chief cousin Alex Espinosa in DFW! http://t.co/0HXLNvZknP,,24/02/15 10:01,Great State of Texas,Central Time (US & Canada)
12124,5.70282e+17,negative,MrsPang725,"@AmericanAir lost my cats, missed their flights, kept them crated 30 hrs for a  would-be 5 hr trip. You'll never touch my pets again.",,24/02/15 9:59,City by the Bay,Eastern Time (US & Canada)
12125,5.70282e+17,negative,EMesaLaw,@AmericanAir don't worry you won't steal my money again,,24/02/15 9:59,Greater New England Area,Quito
12126,5.70282e+17,negative,robkoenigld,@AmericanAir why am I continually getting put on hold by painfully inexperienced people when calling your Platinum desk?!,,24/02/15 9:58,"indialantic, fl",Eastern Time (US & Canada)
12127,5.70281e+17,negative,chone1984,@AmericanAir pretty lame response to a two paged single spaced letter http://t.co/aCebo6ELPa,,24/02/15 9:57,,Eastern Time (US & Canada)
12128,5.70281e+17,negative,jacquelinewins6,"@AmericanAir 
It's not what happens to us that matters...It's our response that matters. Way to drop the ball AA.",,24/02/15 9:56,,
